tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Serie B,Ceara,5.0,2.0,America MG,3.0,5.0,,,,,23:30:00,2014-09-09,3.0,-3.0,WON,LOST,8.0
Serie B,Ponte Preta,3.0,4.0,Atletico Goianiense,6.0,3.0,,,,,21:00:00,2014-09-09,-1.0,1.0,LOST,WON,9.0
Serie B,Joinville,3.0,0.0,Parana,6.0,4.0,,,,,01:00:00,2014-09-09,3.0,-3.0,WON,LOST,10.0
Serie B,Luverdense,2.0,0.0,Vila Nova,4.0,6.0,,,,,01:00:00,2014-09-07,2.0,-2.0,WON,LOST,10.0
Serie B,Oeste,3.0,1.0,Ceara,6.0,6.0,,,,,01:00:00,2014-09-07,2.0,-2.0,WON,LOST,12.0
Serie B,ABC,2.0,1.0,Santa Cruz FC,5.0,5.0,,,,,20:10:00,2014-09-06,1.0,-1.0,WON,LOST,10.0
Serie B,Avai,0.0,0.0,America RN,5.0,2.0,,,,,20:10:00,2014-09-06,0.0,0.0,DRAW,DRAW,7.0
Serie B,Nautico Capibaribe,0.0,0.0,Bragantino,8.0,2.0,,,,,20:10:00,2014-09-06,0.0,0.0,DRAW,DRAW,10.0
Serie B,Icasa,0.0,1.0,Ponte Preta,6.0,3.0,,,,,23:30:00,2014-09-05,-1.0,1.0,LOST,WON,9.0
Serie B,Portuguesa Desportos,1.0,2.0,Joinville,14.0,3.0,,,,,00:30:00,2014-09-03,-1.0,1.0,LOST,WON,17.0
Serie B,Parana,0.0,0.0,Sampaio Correa,8.0,3.0,,,,,23:30:00,2014-09-02,0.0,0.0,DRAW,DRAW,11.0
Serie B,Atletico Goianiense,0.0,3.0,Boa,5.0,7.0,,,,,23:30:00,2014-09-02,-3.0,3.0,LOST,WON,12.0
Serie B,Ceara,3.0,1.0,Luverdense,4.0,6.0,,,,,01:00:00,2014-08-31,2.0,-2.0,WON,LOST,10.0
Serie B,America RN,2.0,3.0,Parana,8.0,2.0,,,,,20:10:00,2014-08-30,-1.0,1.0,LOST,WON,10.0
Serie B,Bragantino,1.0,0.0,ABC,8.0,2.0,,,,,20:10:00,2014-08-30,1.0,-1.0,WON,LOST,10.0
Serie B,Ponte Preta,2.0,0.0,Nautico Capibaribe,6.0,7.0,,,,,20:10:00,2014-08-30,2.0,-2.0,WON,LOST,13.0
Serie B,Vasco Da Gama RJ,0.0,5.0,Avai,6.0,2.0,,,,,20:10:00,2014-08-30,-5.0,5.0,LOST,WON,8.0
Serie B,Joinville,2.0,1.0,Oeste,6.0,5.0,,,,,00:30:00,2014-08-30,1.0,-1.0,WON,LOST,11.0
Serie B,Santa Cruz FC,2.0,0.0,Atletico Goianiense,5.0,4.0,,,,,00:30:00,2014-08-30,2.0,-2.0,WON,LOST,9.0
Serie B,Vila Nova,1.0,2.0,Portuguesa Desportos,5.0,4.0,,,,,01:48:00,2014-08-27,-1.0,1.0,LOST,WON,9.0
Serie B,Boa,2.0,0.0,Icasa,2.0,7.0,,,,,23:27:00,2014-08-26,2.0,-2.0,WON,LOST,9.0
Serie B,ABC,0.0,2.0,Vila Nova,7.0,3.0,,,,,01:00:00,2014-08-24,-2.0,2.0,LOST,WON,10.0
Serie B,Luverdense,2.0,2.0,Joinville,2.0,5.0,,,,,00:59:00,2014-08-24,0.0,0.0,DRAW,DRAW,7.0
Serie B,Portuguesa Desportos,1.0,1.0,Ceara,11.0,4.0,,,,,20:11:00,2014-08-23,0.0,0.0,DRAW,DRAW,15.0
Serie B,Avai,0.0,0.0,Santa Cruz FC,6.0,4.0,,,,,20:11:00,2014-08-23,0.0,0.0,DRAW,DRAW,10.0
Serie B,Parana,1.0,0.0,Bragantino,6.0,9.0,,,,,20:10:00,2014-08-23,1.0,-1.0,WON,LOST,15.0
Serie B,Atletico Goianiense,2.0,4.0,Sampaio Correa,5.0,4.0,,,,,20:09:00,2014-08-23,-2.0,2.0,LOST,WON,9.0
Serie B,Nautico Capibaribe,2.0,1.0,America RN,5.0,5.0,,,,,20:08:00,2014-08-23,1.0,-1.0,WON,LOST,10.0
Serie B,Icasa,1.0,1.0,Vasco Da Gama RJ,7.0,7.0,,,,,01:49:00,2014-08-23,0.0,0.0,DRAW,DRAW,14.0
Serie B,Oeste,2.0,1.0,Boa,2.0,7.0,,,,,23:29:00,2014-08-22,1.0,-1.0,WON,LOST,9.0
Serie B,Portuguesa Desportos,1.0,3.0,Avai,6.0,5.0,,,,,01:51:00,2014-08-20,-2.0,2.0,LOST,WON,11.0
Serie B,Bragantino,2.0,1.0,Atletico Goianiense,4.0,9.0,,,,,01:50:00,2014-08-20,1.0,-1.0,WON,LOST,13.0
Serie B,Vila Nova,2.0,1.0,Vasco Da Gama RJ,3.0,13.0,,,,,01:47:00,2014-08-20,1.0,-1.0,WON,LOST,16.0
Serie B,Joinville,2.0,1.0,Boa,9.0,1.0,,,,,23:32:00,2014-08-19,1.0,-1.0,WON,LOST,10.0
Serie B,Sampaio Correa,0.0,0.0,Santa Cruz FC,6.0,7.0,,,,,23:31:00,2014-08-19,0.0,0.0,DRAW,DRAW,13.0
Serie B,Nautico Capibaribe,3.0,2.0,Oeste,9.0,1.0,,,,,23:30:00,2014-08-19,1.0,-1.0,WON,LOST,10.0
Serie B,Parana,1.0,0.0,Icasa,2.0,5.0,,,,,23:30:00,2014-08-19,1.0,-1.0,WON,LOST,7.0
Serie B,Ceara,1.0,2.0,ABC,13.0,4.0,,,,,23:29:00,2014-08-19,-1.0,1.0,LOST,WON,17.0
Serie B,America RN,0.0,2.0,Ponte Preta,4.0,4.0,,,,,23:29:00,2014-08-19,-2.0,2.0,LOST,WON,8.0
Serie B,Boa,2.0,1.0,Sampaio Correa,12.0,6.0,,,,,01:01:00,2014-08-17,1.0,-1.0,WON,LOST,18.0
Serie B,Luverdense,0.0,2.0,Nautico Capibaribe,6.0,2.0,,,,,20:20:00,2014-08-16,-2.0,2.0,LOST,WON,8.0
Serie B,Icasa,0.0,2.0,America RN,5.0,6.0,,,,,20:20:00,2014-08-16,-2.0,2.0,LOST,WON,11.0
Serie B,Vasco Da Gama RJ,2.0,0.0,Ceara,6.0,7.0,,,,,20:19:00,2014-08-16,2.0,-2.0,WON,LOST,13.0
Serie B,Ponte Preta,2.0,0.0,Joinville,3.0,3.0,,,,,01:00:00,2014-08-16,2.0,-2.0,WON,LOST,6.0
Serie B,Atletico Goianiense,2.0,1.0,Parana,7.0,5.0,,,,,23:31:00,2014-08-15,1.0,-1.0,WON,LOST,12.0
Serie B,Nautico Capibaribe,0.0,1.0,Vasco Da Gama RJ,1.0,4.0,,,,,01:02:00,2014-08-13,-1.0,1.0,LOST,WON,5.0
Serie B,ABC,0.0,0.0,Portuguesa Desportos,10.0,6.0,,,,,23:31:00,2014-08-12,0.0,0.0,DRAW,DRAW,16.0
Serie B,Boa,3.0,2.0,America RN,8.0,3.0,,,,,00:59:00,2014-08-10,1.0,-1.0,WON,LOST,11.0
Serie B,Oeste,0.0,0.0,Avai,2.0,6.0,,,,,00:59:00,2014-08-10,0.0,0.0,DRAW,DRAW,8.0
Serie B,Santa Cruz FC,3.0,0.0,Nautico Capibaribe,8.0,3.0,,,,,20:22:00,2014-08-09,3.0,-3.0,WON,LOST,11.0
Serie B,ABC,1.0,2.0,Vasco Da Gama RJ,5.0,1.0,,,,,20:21:00,2014-08-09,-1.0,1.0,LOST,WON,6.0
Serie B,Parana,3.0,1.0,Vila Nova,4.0,2.0,,,,,20:21:00,2014-08-09,2.0,-2.0,WON,LOST,6.0
Serie B,Ponte Preta,1.0,0.0,Bragantino,2.0,9.0,,,,,01:00:00,2014-08-09,1.0,-1.0,WON,LOST,11.0
Serie B,Atletico Goianiense,0.0,2.0,Ceara,4.0,3.0,,,,,23:31:00,2014-08-08,-2.0,2.0,LOST,WON,7.0
Serie B,Joinville,3.0,1.0,Sampaio Correa,3.0,5.0,,,,,00:59:00,2014-08-06,2.0,-2.0,WON,LOST,8.0
Serie B,Luverdense,3.0,1.0,Portuguesa Desportos,4.0,3.0,,,,,23:28:00,2014-08-05,2.0,-2.0,WON,LOST,7.0
Serie B,Ceara,2.0,2.0,Boa,3.0,1.0,,,,,01:00:00,2014-08-03,0.0,0.0,DRAW,DRAW,4.0
Serie B,Bragantino,1.0,0.0,Joinville,4.0,5.0,,,,,20:23:00,2014-08-02,1.0,-1.0,WON,LOST,9.0
Serie B,America RN,0.0,1.0,Santa Cruz FC,3.0,6.0,,,,,20:20:00,2014-08-02,-1.0,1.0,LOST,WON,9.0
Serie B,Vasco Da Gama RJ,1.0,0.0,Parana,4.0,13.0,,,,,20:19:00,2014-08-02,1.0,-1.0,WON,LOST,17.0
Serie B,Sampaio Correa,3.0,3.0,Ponte Preta,8.0,2.0,,,,,20:19:00,2014-08-02,0.0,0.0,DRAW,DRAW,10.0
Serie B,Vila Nova,0.0,2.0,Atletico Goianiense,11.0,4.0,,,,,00:59:00,2014-08-02,-2.0,2.0,LOST,WON,15.0
Serie B,Avai,1.0,2.0,Luverdense,5.0,3.0,,,,,00:58:00,2014-08-02,-1.0,1.0,LOST,WON,8.0
Serie B,Portuguesa Desportos,0.0,0.0,Oeste,10.0,2.0,,,,,00:59:00,2014-07-30,0.0,0.0,DRAW,DRAW,12.0
Serie B,Nautico Capibaribe,1.0,0.0,Icasa,3.0,9.0,,,,,22:59:00,2014-07-29,1.0,-1.0,WON,LOST,12.0
Serie B,Parana,1.0,0.0,ABC,8.0,5.0,,,,,01:02:00,2014-07-27,1.0,-1.0,WON,LOST,13.0
Serie B,Sampaio Correa,2.0,0.0,Vila Nova,6.0,5.0,,,,,01:00:00,2014-07-27,2.0,-2.0,WON,LOST,11.0
Serie B,Joinville,0.0,1.0,Avai,9.0,4.0,,,,,20:22:00,2014-07-26,-1.0,1.0,LOST,WON,13.0
Serie B,Atletico Goianiense,2.0,0.0,Nautico Capibaribe,5.0,5.0,,,,,20:21:00,2014-07-26,2.0,-2.0,WON,LOST,10.0
Serie B,Ponte Preta,0.0,0.0,Vasco Da Gama RJ,3.0,2.0,,,,,20:19:00,2014-07-26,0.0,0.0,DRAW,DRAW,5.0
Serie B,Santa Cruz FC,2.0,3.0,Ceara,8.0,6.0,,,,,20:18:00,2014-07-26,-1.0,1.0,LOST,WON,14.0
Serie B,Boa,2.0,1.0,Bragantino,3.0,5.0,,,,,00:59:00,2014-07-26,1.0,-1.0,WON,LOST,8.0
Serie B,Oeste,2.0,1.0,Luverdense,7.0,10.0,,,,,23:28:00,2014-07-25,1.0,-1.0,WON,LOST,17.0
Serie B,Atletico Goianiense,4.0,2.0,Oeste,4.0,0.0,,,,,23:29:00,2014-07-22,2.0,-2.0,WON,LOST,4.0
Serie B,Icasa,2.0,0.0,Portuguesa Desportos,5.0,5.0,,,,,22:58:00,2014-07-22,2.0,-2.0,WON,LOST,10.0
Serie B,Nautico Capibaribe,1.0,3.0,Boa,9.0,5.0,,,,,01:02:00,2014-07-20,-2.0,2.0,LOST,WON,14.0
Serie B,Bragantino,0.0,1.0,Sampaio Correa,8.0,12.0,,,,,01:00:00,2014-07-20,-1.0,1.0,LOST,WON,20.0
Serie B,Luverdense,0.0,2.0,Atletico Goianiense,3.0,4.0,,,,,20:21:00,2014-07-19,-2.0,2.0,LOST,WON,7.0
Serie B,Ceara,2.0,1.0,Icasa,6.0,5.0,,,,,20:20:00,2014-07-19,1.0,-1.0,WON,LOST,11.0
Serie B,Vila Nova,3.0,2.0,Santa Cruz FC,3.0,8.0,,,,,20:20:00,2014-07-19,1.0,-1.0,WON,LOST,11.0
Serie B,Vasco Da Gama RJ,1.0,1.0,America RN,8.0,3.0,,,,,20:20:00,2014-07-19,0.0,0.0,DRAW,DRAW,11.0
Serie B,Avai,1.0,0.0,Ponte Preta,3.0,9.0,,,,,01:52:00,2014-07-19,1.0,-1.0,WON,LOST,12.0
Serie B,Portuguesa Desportos,1.0,1.0,Parana,5.0,8.0,,,,,23:31:00,2014-07-18,0.0,0.0,DRAW,DRAW,13.0
Serie B,ABC,2.0,1.0,Joinville,5.0,4.0,,,,,23:30:00,2014-07-18,1.0,-1.0,WON,LOST,9.0
Serie B,Vasco Da Gama RJ,4.0,1.0,Santa Cruz FC,4.0,10.0,,,,,01:54:00,2014-07-16,3.0,-3.0,WON,LOST,14.0
Serie B,Oeste,0.0,0.0,Icasa,9.0,5.0,,,,,01:54:00,2014-07-16,0.0,0.0,DRAW,DRAW,14.0
Serie B,Luverdense,3.0,1.0,ABC,4.0,5.0,,,,,01:51:00,2014-07-16,2.0,-2.0,WON,LOST,9.0
Serie B,Ceara,1.0,3.0,Joinville,11.0,2.0,,,,,01:50:00,2014-07-16,-2.0,2.0,LOST,WON,13.0
Serie B,America RN,4.0,2.0,Bragantino,6.0,6.0,,,,,01:49:00,2014-07-16,2.0,-2.0,WON,LOST,12.0
Serie B,Avai,2.0,1.0,Atletico Goianiense,5.0,0.0,,,,,23:35:00,2014-07-15,1.0,-1.0,WON,LOST,5.0
Serie B,Vila Nova,0.0,2.0,Boa,8.0,3.0,,,,,23:29:00,2014-07-15,-2.0,2.0,LOST,WON,11.0
Serie B,Nautico Capibaribe,1.0,0.0,Sampaio Correa,4.0,7.0,,,,,23:28:00,2014-07-15,1.0,-1.0,WON,LOST,11.0
Serie B,Ponte Preta,0.0,0.0,Portuguesa Desportos,10.0,0.0,,,,,23:28:00,2014-07-15,0.0,0.0,DRAW,DRAW,10.0
Serie B,Sampaio Correa,1.0,1.0,Avai,13.0,3.0,,,,,20:15:00,2014-06-07,0.0,0.0,DRAW,DRAW,16.0
Serie B,Joinville,1.0,0.0,Vila Nova,2.0,2.0,,,,,23:30:00,2014-06-06,1.0,-1.0,WON,LOST,4.0
Serie B,Parana,0.0,2.0,Luverdense,5.0,4.0,,,,,23:26:00,2014-06-06,-2.0,2.0,LOST,WON,9.0
Serie B,Icasa,0.0,2.0,Avai,9.0,3.0,,,,,01:45:00,2014-06-04,-2.0,2.0,LOST,WON,12.0
Serie B,Luverdense,1.0,0.0,Icasa,4.0,4.0,,,,,01:45:00,2014-05-28,1.0,-1.0,WON,LOST,8.0
Serie B,America RN,0.0,0.0,Ceara,0.0,0.0,,,,,01:45:00,2014-05-21,0.0,0.0,DRAW,DRAW,0.0
Serie B,Vasco Da Gama RJ,0.0,0.0,Sampaio Correa,0.0,0.0,,,,,01:45:00,2014-05-21,0.0,0.0,DRAW,DRAW,0.0
Serie C,Brusque,1.0,2.0,Amazonas,6.0,3.0,133.0,132.0,8.0,6.0,21:00:00,2023-10-22,-1.0,1.0,LOST,WON,9.0
Serie C,Amazonas,0.0,0.0,Brusque,7.0,5.0,75.0,64.0,18.0,7.0,22:00:00,2023-10-15,0.0,0.0,DRAW,DRAW,12.0
Serie C,Operario PR,1.0,0.0,Sao Bernardo,7.0,3.0,58.0,60.0,15.0,4.0,20:00:00,2023-10-08,1.0,-1.0,WON,LOST,10.0
Serie C,Brusque,0.0,0.0,Sao Jose RS,6.0,2.0,111.0,82.0,7.0,5.0,20:00:00,2023-10-08,0.0,0.0,DRAW,DRAW,8.0
Serie C,Amazonas,2.0,0.0,Botafogo PB,4.0,1.0,94.0,91.0,12.0,5.0,22:01:13,2023-10-07,2.0,-2.0,WON,LOST,5.0
Serie C,Volta Redonda,1.0,0.0,Paysandu,5.0,2.0,129.0,105.0,4.0,1.0,22:01:11,2023-10-07,1.0,-1.0,WON,LOST,7.0
Serie C,Paysandu,1.0,2.0,Amazonas,6.0,9.0,109.0,100.0,10.0,12.0,21:30:00,2023-10-01,-1.0,1.0,LOST,WON,15.0
Serie C,Sao Jose RS,1.0,1.0,Operario PR,2.0,5.0,108.0,102.0,11.0,9.0,20:00:00,2023-10-01,0.0,0.0,DRAW,DRAW,7.0
Serie C,Botafogo PB,1.0,2.0,Volta Redonda,7.0,2.0,154.0,101.0,12.0,14.0,23:00:00,2023-09-30,-1.0,1.0,LOST,WON,9.0
Serie C,Sao Bernardo,2.0,0.0,Brusque,4.0,5.0,103.0,89.0,20.0,5.0,20:00:00,2023-09-30,2.0,-2.0,WON,LOST,9.0
Serie C,Operario PR,1.0,2.0,Brusque,11.0,4.0,106.0,83.0,12.0,11.0,23:00:00,2023-09-23,-1.0,1.0,LOST,WON,15.0
Serie C,Volta Redonda,0.0,2.0,Amazonas,3.0,6.0,109.0,106.0,7.0,18.0,23:00:00,2023-09-23,-2.0,2.0,LOST,WON,9.0
Serie C,Sao Jose RS,2.0,1.0,Sao Bernardo,4.0,7.0,84.0,98.0,15.0,8.0,20:00:00,2023-09-23,1.0,-1.0,WON,LOST,11.0
Serie C,Botafogo PB,2.0,3.0,Paysandu,10.0,6.0,151.0,131.0,12.0,10.0,20:00:00,2023-09-23,-1.0,1.0,LOST,WON,16.0
Serie C,Brusque,4.0,3.0,Operario PR,3.0,2.0,101.0,81.0,8.0,9.0,23:00:00,2023-09-17,1.0,-1.0,WON,LOST,5.0
Serie C,Paysandu,1.0,0.0,Botafogo PB,10.0,5.0,188.0,133.0,21.0,9.0,20:00:00,2023-09-17,1.0,-1.0,WON,LOST,15.0
Serie C,Amazonas,2.0,0.0,Volta Redonda,1.0,5.0,113.0,121.0,16.0,12.0,22:00:47,2023-09-16,2.0,-2.0,WON,LOST,6.0
Serie C,Sao Bernardo,1.0,1.0,Sao Jose RS,10.0,6.0,86.0,75.0,13.0,7.0,20:00:00,2023-09-16,0.0,0.0,DRAW,DRAW,16.0
Serie C,Volta Redonda,2.0,1.0,Botafogo PB,8.0,5.0,113.0,100.0,13.0,9.0,23:00:00,2023-09-10,1.0,-1.0,WON,LOST,13.0
Serie C,Operario PR,2.0,0.0,Sao Jose RS,4.0,7.0,149.0,115.0,15.0,9.0,20:00:00,2023-09-10,2.0,-2.0,WON,LOST,11.0
Serie C,Brusque,1.0,0.0,Sao Bernardo,5.0,2.0,210.0,203.0,12.0,10.0,23:00:00,2023-09-09,1.0,-1.0,WON,LOST,7.0
Serie C,Amazonas,0.0,1.0,Paysandu,6.0,2.0,126.0,97.0,11.0,9.0,20:59:39,2023-09-09,-1.0,1.0,LOST,WON,8.0
Serie C,Botafogo PB,2.0,1.0,Amazonas,1.0,7.0,90.0,114.0,7.0,9.0,22:00:00,2023-09-03,1.0,-1.0,WON,LOST,8.0
Serie C,Paysandu,1.0,1.0,Volta Redonda,5.0,3.0,103.0,78.0,14.0,6.0,21:00:00,2023-09-03,0.0,0.0,DRAW,DRAW,8.0
Serie C,Sao Bernardo,2.0,1.0,Operario PR,11.0,4.0,86.0,86.0,11.0,6.0,20:00:00,2023-09-03,1.0,-1.0,WON,LOST,15.0
Serie C,Sao Jose RS,1.0,2.0,Brusque,4.0,3.0,109.0,79.0,12.0,12.0,20:00:00,2023-09-02,-1.0,1.0,LOST,WON,7.0
Serie C,Aparecidense,2.0,3.0,Volta Redonda,16.0,5.0,120.0,79.0,31.0,9.0,20:00:23,2023-08-26,-1.0,1.0,LOST,WON,21.0
Serie C,Ypiranga RS,1.0,1.0,Botafogo PB,3.0,3.0,144.0,119.0,18.0,9.0,20:00:00,2023-08-26,0.0,0.0,DRAW,DRAW,6.0
Serie C,Remo,3.0,1.0,Altos,5.0,3.0,118.0,76.0,15.0,5.0,20:00:00,2023-08-26,2.0,-2.0,WON,LOST,8.0
Serie C,Operario PR,1.0,0.0,Brusque,5.0,3.0,44.0,26.0,10.0,4.0,20:00:00,2023-08-26,1.0,-1.0,WON,LOST,8.0
Serie C,Pouso Alegre,1.0,2.0,Sao Jose RS,4.0,3.0,180.0,123.0,24.0,11.0,20:00:00,2023-08-26,-1.0,1.0,LOST,WON,7.0
Serie C,Confianca,1.0,0.0,Paysandu,3.0,7.0,93.0,111.0,4.0,20.0,20:00:00,2023-08-26,1.0,-1.0,WON,LOST,10.0
Serie C,Floresta,1.0,0.0,America RN,8.0,7.0,56.0,57.0,13.0,5.0,20:00:00,2023-08-26,1.0,-1.0,WON,LOST,15.0
Serie C,Figueirense,0.0,0.0,Manaus,8.0,6.0,93.0,119.0,4.0,7.0,20:00:00,2023-08-26,0.0,0.0,DRAW,DRAW,14.0
Serie C,Amazonas,1.0,0.0,CSA,7.0,3.0,95.0,89.0,20.0,2.0,20:00:00,2023-08-26,1.0,-1.0,WON,LOST,10.0
Serie C,Nautico Capibaribe,2.0,2.0,Sao Bernardo,2.0,3.0,167.0,97.0,12.0,7.0,19:59:21,2023-08-26,0.0,0.0,DRAW,DRAW,5.0
Serie C,Sao Bernardo,1.0,0.0,Ypiranga RS,5.0,4.0,92.0,94.0,17.0,7.0,00:00:00,2023-08-22,1.0,-1.0,WON,LOST,9.0
Serie C,America RN,0.0,0.0,Aparecidense,7.0,1.0,96.0,75.0,21.0,8.0,00:00:00,2023-08-22,0.0,0.0,DRAW,DRAW,8.0
Serie C,Paysandu,2.0,1.0,Pouso Alegre,5.0,2.0,114.0,77.0,23.0,8.0,23:00:00,2023-08-20,1.0,-1.0,WON,LOST,7.0
Serie C,Volta Redonda,2.0,0.0,Figueirense,2.0,7.0,74.0,75.0,16.0,10.0,23:00:00,2023-08-20,2.0,-2.0,WON,LOST,9.0
Serie C,CSA,0.0,0.0,Remo,7.0,6.0,74.0,92.0,19.0,13.0,20:00:00,2023-08-20,0.0,0.0,DRAW,DRAW,13.0
Serie C,Manaus,0.0,0.0,Floresta,6.0,2.0,133.0,99.0,15.0,10.0,20:00:00,2023-08-20,0.0,0.0,DRAW,DRAW,8.0
Serie C,Sao Jose RS,1.0,0.0,Amazonas,5.0,6.0,69.0,70.0,20.0,13.0,23:00:00,2023-08-19,1.0,-1.0,WON,LOST,11.0
Serie C,Altos,0.0,1.0,Operario PR,9.0,6.0,117.0,94.0,6.0,8.0,23:00:00,2023-08-19,-1.0,1.0,LOST,WON,15.0
Serie C,Botafogo PB,2.0,3.0,Confianca,8.0,4.0,138.0,110.0,17.0,14.0,20:00:00,2023-08-19,-1.0,1.0,LOST,WON,12.0
Serie C,Brusque,2.0,2.0,Nautico Capibaribe,7.0,4.0,163.0,77.0,15.0,4.0,20:00:00,2023-08-19,0.0,0.0,DRAW,DRAW,11.0
Serie C,Floresta,2.0,0.0,Ypiranga RS,9.0,4.0,100.0,109.0,6.0,11.0,00:00:00,2023-08-15,2.0,-2.0,WON,LOST,13.0
Serie C,Sao Jose RS,3.0,3.0,Figueirense,1.0,4.0,131.0,115.0,11.0,11.0,23:00:00,2023-08-13,0.0,0.0,DRAW,DRAW,5.0
Serie C,America RN,2.0,0.0,Pouso Alegre,5.0,8.0,85.0,95.0,14.0,14.0,23:00:00,2023-08-13,2.0,-2.0,WON,LOST,13.0
Serie C,Paysandu,4.0,2.0,Nautico Capibaribe,6.0,1.0,74.0,57.0,12.0,9.0,20:00:00,2023-08-13,2.0,-2.0,WON,LOST,7.0
Serie C,CSA,1.0,1.0,Botafogo PB,8.0,3.0,145.0,74.0,20.0,6.0,20:00:00,2023-08-13,0.0,0.0,DRAW,DRAW,11.0
Serie C,Manaus,1.0,1.0,Remo,2.0,5.0,104.0,124.0,9.0,10.0,20:00:00,2023-08-13,0.0,0.0,DRAW,DRAW,7.0
Serie C,Volta Redonda,1.0,1.0,Operario PR,4.0,4.0,111.0,106.0,13.0,8.0,23:00:00,2023-08-12,0.0,0.0,DRAW,DRAW,8.0
Serie C,Brusque,3.0,0.0,Altos,3.0,9.0,114.0,100.0,17.0,10.0,23:00:00,2023-08-12,3.0,-3.0,WON,LOST,12.0
Serie C,Sao Bernardo,2.0,1.0,Amazonas,7.0,3.0,142.0,99.0,16.0,4.0,20:00:00,2023-08-12,1.0,-1.0,WON,LOST,10.0
Serie C,Aparecidense,1.0,0.0,Confianca,4.0,4.0,93.0,74.0,15.0,5.0,20:00:00,2023-08-12,1.0,-1.0,WON,LOST,8.0
Serie C,Confianca,3.0,1.0,Floresta,2.0,5.0,74.0,134.0,6.0,17.0,00:00:00,2023-08-08,2.0,-2.0,WON,LOST,7.0
Serie C,Botafogo PB,1.0,1.0,Sao Jose RS,7.0,4.0,154.0,106.0,11.0,9.0,00:00:00,2023-08-08,0.0,0.0,DRAW,DRAW,11.0
Serie C,Altos,1.0,1.0,Paysandu,6.0,6.0,109.0,108.0,7.0,9.0,20:00:00,2023-08-06,0.0,0.0,DRAW,DRAW,12.0
Serie C,Operario PR,1.0,0.0,Sao Bernardo,4.0,7.0,103.0,121.0,9.0,12.0,20:00:00,2023-08-06,1.0,-1.0,WON,LOST,11.0
Serie C,Nautico Capibaribe,0.0,0.0,CSA,15.0,2.0,135.0,97.0,19.0,11.0,20:00:00,2023-08-06,0.0,0.0,DRAW,DRAW,17.0
Serie C,Figueirense,3.0,0.0,America RN,11.0,4.0,72.0,65.0,17.0,8.0,15:00:00,2023-08-06,3.0,-3.0,WON,LOST,15.0
Serie C,Ypiranga RS,2.0,0.0,Brusque,6.0,7.0,105.0,122.0,15.0,7.0,23:00:00,2023-08-05,2.0,-2.0,WON,LOST,13.0
Serie C,Remo,2.0,1.0,Volta Redonda,5.0,3.0,117.0,62.0,16.0,5.0,23:00:00,2023-08-05,1.0,-1.0,WON,LOST,8.0
Serie C,Pouso Alegre,0.0,1.0,Manaus,2.0,6.0,134.0,164.0,11.0,14.0,20:00:00,2023-08-05,-1.0,1.0,LOST,WON,8.0
Serie C,Amazonas,0.0,0.0,Aparecidense,6.0,2.0,140.0,108.0,7.0,4.0,20:00:00,2023-08-05,0.0,0.0,DRAW,DRAW,8.0
Serie C,Aparecidense,0.0,0.0,Floresta,6.0,4.0,72.0,92.0,8.0,6.0,00:00:00,2023-08-01,0.0,0.0,DRAW,DRAW,10.0
Serie C,Brusque,0.0,0.0,Sao Bernardo,6.0,7.0,82.0,76.0,16.0,13.0,00:00:00,2023-08-01,0.0,0.0,DRAW,DRAW,13.0
Serie C,Botafogo PB,2.0,0.0,Manaus,8.0,6.0,63.0,58.0,12.0,12.0,23:00:00,2023-07-30,2.0,-2.0,WON,LOST,14.0
Serie C,Figueirense,0.0,1.0,Amazonas,5.0,5.0,124.0,108.0,7.0,5.0,23:00:00,2023-07-30,-1.0,1.0,LOST,WON,10.0
Serie C,America RN,1.0,1.0,Paysandu,3.0,2.0,54.0,61.0,3.0,7.0,20:00:00,2023-07-30,0.0,0.0,DRAW,DRAW,5.0
Serie C,CSA,2.0,1.0,Pouso Alegre,10.0,2.0,131.0,96.0,16.0,5.0,20:00:00,2023-07-30,1.0,-1.0,WON,LOST,12.0
Serie C,Remo,2.0,1.0,Ypiranga RS,2.0,5.0,100.0,138.0,12.0,7.0,23:00:00,2023-07-29,1.0,-1.0,WON,LOST,7.0
Serie C,Volta Redonda,2.0,0.0,Altos,9.0,5.0,77.0,68.0,18.0,7.0,23:00:00,2023-07-29,2.0,-2.0,WON,LOST,14.0
Serie C,Sao Jose RS,2.0,0.0,Confianca,1.0,3.0,110.0,126.0,8.0,11.0,20:00:00,2023-07-29,2.0,-2.0,WON,LOST,4.0
Serie C,Operario PR,1.0,1.0,Nautico Capibaribe,6.0,3.0,142.0,92.0,12.0,8.0,20:00:00,2023-07-29,0.0,0.0,DRAW,DRAW,9.0
Serie C,Sao Jose RS,2.0,2.0,Volta Redonda,7.0,5.0,124.0,99.0,17.0,11.0,00:00:00,2023-07-25,0.0,0.0,DRAW,DRAW,12.0
Serie C,Floresta,1.0,1.0,Figueirense,9.0,3.0,112.0,72.0,19.0,7.0,00:00:00,2023-07-25,0.0,0.0,DRAW,DRAW,12.0
Serie C,Paysandu,1.0,0.0,CSA,7.0,6.0,78.0,71.0,6.0,7.0,23:00:00,2023-07-23,1.0,-1.0,WON,LOST,13.0
